-5.080780730535802148e-01,-8.741720350348364255e-01
8.936462787656226370e-01,3.491725023419848251e-01
-3.768633462821146529e-01,-9.065976678093488061e-01
1.205597146177007639e-01,8.864236551123976238e-01
1.162155081830448244e-01,-1.524230478333015171e-01
1.019391625532185125e-01,1.029915531108473115e+00
-8.948860338134826398e-01,-1.550991899596241286e-01
4.413874911083359720e-04,-2.604823362215278326e-01
4.440526181784307247e-01,-9.587662440133342123e-01
-2.765651678027002958e-01,9.851899371360780533e-01
-1.026522790993327439e+00,5.284666191854835854e-02
2.412881994350896120e-01,-8.436231060725955799e-02
2.940851535270059269e-01,9.159360693533730169e-02
-1.793508099812729517e-01,2.684830393150584582e-01
-2.193345306969297082e-01,-2.466008709534088794e-01
9.667230384084073425e-01,1.369235044567930770e-01
-4.717132089944153783e-01,-9.587543156656557208e-01
9.556926102240714815e-01,-1.991409911704373759e-01
-1.004192135487553594e+00,-1.165541242256094845e-01
7.123353576783746435e-03,2.692026851026141365e-01
-8.516722087770401961e-01,-6.067970792771794075e-01
-2.361894846205366549e-01,-2.455465159725719604e-01
-2.778664171290629037e-01,8.843673832080400921e-02
-6.304954179321418939e-02,2.485967256071335840e-01
9.279850923834007670e-01,-1.774192914790937992e-01
2.611194682223151320e-01,-1.040231297259636839e-01
-3.050235749308729538e-01,1.340377057935335514e-01
9.632428685447331773e-01,5.469812253002274138e-01
-1.321338821263113306e-01,3.103351278008236735e-01
-5.903421648702921604e-02,-2.724273527545059137e-01
-2.464288581972484682e-01,8.433928312423831508e-02
9.925568286775375837e-01,2.120176550705527851e-01
3.341977556270623317e-01,6.314105822708099280e-02
1.812738138548503630e-01,-1.468452843431467536e-01
3.248270102077210342e-01,-3.521321142183550523e-03
2.100187940482551308e-01,6.896852420888721635e-02
-8.586090899264057219e-01,-3.862871712567275129e-01
7.324815104821504885e-01,6.070302877897374438e-01
-8.618123407312413553e-01,5.612086108817169183e-01
-3.038819795720656414e-01,-9.624080474591268919e-01
4.549474832371380728e-01,8.187611428307373096e-01
1.271586723824261744e-01,2.707249978203446483e-01
-2.537867883259037338e-01,-1.323458001463156397e-01
-8.079945498154131878e-01,-4.024658305404592018e-01
-9.271045133735158483e-01,-3.133415613422963486e-01
-9.744585639450573655e-01,4.923245313622231500e-01
3.052143578132139878e-01,-3.913029393997175670e-02
-4.295536147919391534e-01,9.388859285255066744e-01
2.681133722601493630e-01,-1.376959778507005072e-01
1.141173886854352365e-01,-9.253556570129832792e-01
-6.780921645476258863e-01,6.762610541384752594e-01
2.464827807694159878e-01,-1.486508819116271196e-01
-1.453063055059220510e-01,9.368434720341427546e-01
7.587762103323757445e-01,-6.619318647504521813e-01
-1.851938484869819213e-01,2.562040194290854389e-01
9.173338598080807982e-01,-1.371804871281785687e-01
-1.558523593879215796e-03,-3.274305588587125282e-01
2.004772664065952170e-01,2.666711404612606140e-01
-2.474714178126263819e-01,-1.952966853001266434e-01
1.072733015009437185e+00,-5.013038217965877508e-02
6.103962876621824574e-01,-8.476810120593459841e-01
6.230782404394837742e-03,3.281048187150230055e-01
-1.835314552055191117e-01,-1.490869824021965606e-01
-6.522314897584036153e-02,-3.113492330806361674e-01
6.665677034202885376e-02,-2.659244611228528399e-01
6.510347423264037370e-02,-2.744166120234186601e-01
-1.585320030795963342e-01,-1.258718038383359883e-01
7.412891486049953682e-02,1.022394890832871939e+00
1.418590014108185027e-01,-2.491133334183339432e-01
-2.068375801073372433e-01,2.050775497120028712e-01
-3.393781570603771613e-01,-1.706818222778502814e-02
-2.701610513072750241e-01,-4.774816910511768542e-02
-3.797517422972107592e-02,-9.653056477201340524e-01
-4.769681073583263708e-02,3.225147875624904126e-01
2.968472614599257375e-01,1.195012266469118595e-01
3.555816558171887021e-01,-7.353804485978153449e-02
-6.313656565397687825e-05,3.552523423963849791e-01
9.486692897402109192e-01,-5.299989035489907074e-01
-1.393016648802208879e-01,2.896789730263298890e-01
-1.239657790368193929e-01,3.119487075286738187e-01
-2.926757499583317879e-01,1.198841979533420699e-01
8.232076962366975392e-01,-6.199020073270772313e-01
3.265977512936246163e-01,-8.674694442784851578e-01
1.901143703196792739e-02,2.412871779145485673e-01
-7.754939226454227175e-01,7.490877790234919953e-01
-2.912790620014055198e-02,-9.973945173294697097e-01
1.947899168556463945e-01,-1.212949598665710865e-01
3.032302008788062553e-01,8.672380597698087223e-02
1.835660921069781626e-01,1.349938829416739150e-01
-1.770425722767161869e-01,-9.341608494057017653e-01
-1.678586969295599862e-01,-2.681961936491855103e-01
3.092161034198127045e-01,1.167904628842250658e-02
2.361879546910662653e-01,2.134694892382545672e-01
-2.330588314978356002e-01,1.776602047915212534e-01
-2.769452842561876960e-01,9.745082613526145909e-01
